traj_id,object_x,object_y,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6
0.0,-90.0,21.72556774111004,24.070261408254225,23.1297124904531,21.01737072697977,19.522486308362094,22.446962548446336,23.68611807485172
0.0,-88.18181818181819,19.21018484345898,23.989059819575175,23.08017690983469,20.98296087081288,19.26927820901321,22.313776835798492,23.598831830916197
0.0,-86.36363636363636,16.512512632071676,23.916774232412365,23.035885570805846,20.964198489661836,18.998410444420287,22.168341472317884,23.506092245065474
0.0,-84.54545454545455,13.66397793664218,23.849973668479095,23.000223421787027,20.961398248819705,18.70957759696725,22.009332883708794,23.408168528378724
0.0,-82.72727272727273,10.697765075996472,23.76204491101319,22.97245620622906,20.97628348059162,18.412843076042584,21.83759310530655,23.3054216362234
0.0,-80.9090909090909,7.648429273713575,23.68960490335492,22.94890081585167,21.008866623883844,18.111921135180125,21.654048368145975,23.198301581246625
0.0,-79.0909090909091,4.55149410324092,23.612576759942954,22.934242332255074,21.058502624256494,17.819371740380568,21.459757670559352,23.087354696834737
0.0,-77.27272727272728,1.4430376521107564,23.539019057464202,22.924760261982847,21.123684297976187,17.550513014832422,21.256234465443946,22.974335168284796
0.0,-75.45454545454545,-1.640727773716149,23.466985591813824,22.921505886090987,21.202524957855353,17.321699844394942,21.045486502885527,22.862919748697657
0.0,-73.63636363636364,-4.663877509098947,23.396132817662455,22.923805769600275,21.2928408629464,17.146380191235885,20.828539893359682,22.751505076511435
0.0,-71.81818181818181,-7.5911930380622135,23.32983203287688,22.928348316744625,21.39060028422022,17.049028331721747,20.60616793005742,22.64017337759526
0.0,-70.0,-10.388572275778536,23.263010735174014,22.932181491197504,21.494236929558618,17.027964355955095,20.380271340001357,22.529851613937034
0.0,-68.18181818181819,-13.02342684456359,23.20482263058085,22.9375742177766,21.60214096619338,17.089082861073486,20.15271965954002,22.421560435986954
0.0,-66.36363636363636,-15.465061715773023,23.14349944176193,22.943290488043512,21.712188284797538,17.21509475620854,19.925033584070665,22.315134520429982
0.0,-64.54545454545455,-17.68503279492105,23.084063603895522,22.945275015304507,21.821632155772903,17.39753832221398,19.698431977962592,22.210713222187728
0.0,-62.72727272727273,-19.657478284293525,23.028622244476963,22.942025955482396,21.929679801091073,17.62367002884079,19.474844022371897,22.108787523098105
0.0,-60.90909090909091,-21.359419962810257,22.97436861685793,22.93637454996936,22.033258137514032,17.87706014844559,19.25665892350209,22.009519508694396
0.0,-59.09090909090909,-22.771030873343506,22.915510638383903,22.927501626634378,22.129212419758012,18.15274879412271,19.04427210104025,21.911993305575187
0.0,-57.27272727272727,-23.875866299039906,22.859155880121342,22.915642639031375,22.21525177453401,18.44937730624777,18.841219448673904,21.817207421937468
0.0,-55.45454545454545,-24.661055337861512,22.79994697049827,22.89303524453706,22.288139891161443,18.794245697659527,18.649537634550843,21.724287949019896
0.0,-53.63636363636364,-25.117450843577416,22.737547709833176,22.864071900533503,22.348687559447306,19.21235158851922,18.474190397616603,21.634386753091743
0.0,-51.81818181818182,-25.2397359864517,22.672049514131576,22.821643761771597,22.39125103563691,19.903139512795583,18.318160374108956,21.546557306968133
0.0,-50.0,-25.026486192237364,22.602801041205197,22.780038258068345,22.414771439059184,31.743698609424264,18.191250545353867,21.462269950927023
0.0,-48.18181818181818,-24.480185737910972,22.52921961462087,22.718512607609426,22.41855896005694,-19.77061192342889,18.100745881387517,21.381821894045608
0.0,-46.36363636363637,-23.607198810814246,22.450247135389667,22.653543305154102,22.40128364574568,-18.94870210124268,18.057201989751643,21.3061872198976
0.0,-44.54545454545455,-22.41769536835237,22.366214209547294,22.574984983924622,22.36398081905722,-18.400252286893654,18.074027103805303,21.236797068865556
